,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
2226,False,,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,17037,tt0155753,en,I'll Be Home for Christmas,"Estranged from his father, college student Jake is lured home to New York for Christmas with the promise of receiving a classic Porsche as a gift. When the bullying football team dumps him in the desert in a Santa suit, Jake is left without identification or money to help him make the journey. Meanwhile, his girlfriend, Allie, does not know where he is, and accepts a cross-country ride from Jake's rival, Eddie.",3.366048,/j8fIMRp8SHSzCGPaoaFSIVNrsiE.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-11-12,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Somewhere between L.A. and N.Y. Jake found the meaning of Christmas.,I'll Be Home for Christmas,False,5.2,65.0
38413,False,,0,"[{'id': 18, 'name': 'Drama'}]",,127259,tt0049979,zh,祝福,"In a mountain hamlet in eastern China, a poor woman faces trial after trial. Sold into marriage as a child, she is left a young widow and enslaved by her mother-in-law, who sells her to a poor peasant. Her second marriage turns out to be happy until fate takes away her husband and son. Now seen as a bearer of bad luck, she becomes a social outcast.",0.054114,/gVjOzv2lnDE6IiC5FogxfRP54eS.jpg,"[{'name': 'Beijing Film Studio', 'id': 708}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",1956-01-01,0.0,100.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,New Year Sacrifice,False,5.0,1.0
3042,False,"{'id': 55427, 'name': 'Fantasia Collection', 'poster_path': '/qHpXVQVhSOXwFNFCfKfdTnuyrXl.jpg', 'backdrop_path': '/7YanwpylLB3yzhwzf11W1tYpcQF.jpg'}",80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",http://movies.disney.com/fantasia-2000,49948,tt0120910,en,Fantasia 2000,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",14.972573,/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-12-17,90874570.0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Fantasia 2000,False,7.0,300.0
24679,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,91580,tt0094908,en,Cool Blue,"Dustin, an aspiring painter meets this woman named Christiane. Dustin is on a search for love, sex, and inspiration. When Christiane dumps him and disapears as quickly as she dropped in, Dustin embarks on an obsessive search in Southern California to search for her.",0.515866,/qi9rZrGVGgAK2LsMGMPW7QU7GiX.jpg,"[{'name': 'Cinema Corporation of America', 'id': 21180}, {'name': 'Smoking Gun Productions', 'id': 21181}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-02-27,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dustin thought his life was a mess... now he's sure.,Cool Blue,False,4.5,5.0
38679,False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,218898,tt2357489,hi,Zanjeer,A remake of the 1973 action film of the same name.,1.29234,/jLk7a34XokNHRNGVtn0abTWebHu.jpg,"[{'name': 'Prakash Mehra Productions', 'id': 64402}, {'name': 'Flying Turtles', 'id': 64403}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-09-05,0.0,138.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Zanjeer,False,4.4,12.0
20754,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,171337,tt1697064,it,Educazione siberiana,"The story of a gang of children growing up in a community of banished criminals, in a forgotten corner of the former Soviet Union. This community rejects the world outside. The only law it obeys… is its own. Against this backdrop two best friends, Kolyma and Gagarin, gradually become fierce enemies as they find themselves on opposite sides of the strict code of honour of the ‘honest criminal’ brotherhood.",13.631223,/kPZ23JTbxQ2CUs6CEPC1KzFmwuq.jpg,"[{'name': 'Cattleya', 'id': 10102}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 14016}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2013-02-27,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Siberian Education,False,6.7,138.0
30006,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.weibo.com/gaojuai,334132,tt4657764,zh,何以笙箫默,A film adaptation of Gu Man's popular novel of two college sweethearts who meet again after years of separation.,0.983058,/8xXFsMLHsW4n1da2lwBiPLc8UKi.jpg,"[{'name': 'Le Vision Pictures', 'id': 48873}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2015-04-30,0.0,107.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,You Are My Sunshine,False,9.0,2.0
32553,False,,0,"[{'id': 18, 'name': 'Drama'}]",,212051,tt0345177,en,Ek Doctor Ki Maut,"After years of painstaking research at the cost of his domestic pleasure, Dr. Dipankar Roy discovers a vaccine for leprosy. The news is flashed over television and overnight, an insignificant junior doctor receives international recognition. Professional jealousy and abuse of power threaten Dr. Roy, even as the Secretary of Health reprimands him for breaking the news to the press. He is asked to report to the Director of Health. Professional colleagues Dr. Arijit Sen and Dr. Ramananda invite him to a lecture but it is merely a pretence to humiliate him. Dr. Roy suffers a mild heart attack but he refuses to go to the hospital. His wife and few others like Dr. Kundu stand by Dr. Roy, but the harassment continues; a letter from an American foundation is suppressed and Dr. Roy transferred to a remote village. The last straw is two American doctors receiving credit for discovering the same vaccine. Dr. Roy is shattered. Written by Rajesh Das.",0.000808,/kd7of388VvUJb69dJGX7K4H9tiL.jpg,"[{'name': 'National Film Development Corporation of India', 'id': 503}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1991-01-01,0.0,122.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Death of a Doctor,False,0.0,0.0
15837,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,43491,tt0038026,en,Rhapsody in Blue,Fictionalized biography of George Gershwin and his fight to bring serious music to Broadway.,0.078461,/pciU4si8BJCgxPUVoIsENDgQrEl.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-09-22,0.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The jubilant story of George Gershwin.,Rhapsody in Blue,False,3.5,2.0
9325,False,,0,"[{'id': 18, 'name': 'Drama'}]",,125842,tt0294918,en,Shot in the Heart,"AND YOU'RE TO BLAME! Honey, you give love a bad name. (The story of a man coming to terms with the sins and secrets of his notorious brother and, in the process, exploring the legacy of violence in his own family.)",0.498746,/6KoEfokGJvrAoxjR5RUhbBL7eH1.jpg,[],[],2001-10-13,0.0,98.0,[],Released,He was worth more dead than he ever was alive... but not to me. I was Gary Gilmore's brother.,Shot in the Heart,False,6.4,6.0
6689,False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,45203,tt0177068,it,Once in the Life,"Once in the life (of drug dealing and organized crime), can anyone get out? During a brief jail stay, two half-brothers, who have rarely seen each other while growing up, connect. One of them, called 20/20 Mike because he can sense people nearby, concocts a scheme in which the two of them will steal some dope from young couriers. The heist goes awry when Billy, the junkie brother, shoots the victims of the theft. The brothers hole up in an abandoned building, and 20/20 Mike seeks help from an old cell mate, Tony, whom he thinks is out of the life. It turns out that they have stolen Tony's dope, and Tony's boss wants the two thieves dead. Is there any way out? Written by",0.241579,/yu9nybOtHocUd7wwvvUF1cVR7Kh.jpg,"[{'name': 'Shooting Gallery', 'id': 1596}, {'name': 'Cinema Gypsy Productions', 'id': 5227}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-10-27,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Once in the Life,False,5.5,2.0
28525,False,,0,"[{'id': 18, 'name': 'Drama'}]",,220620,tt1710393,es,Ismael,An 8-year-old boy tracks down his father.,1.246459,/rSBDObfZLedaoxpJy8LYuCroD6F.jpg,"[{'name': 'Sony Pictures', 'id': 34}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2013-12-26,0.0,106.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Post Production,,Ismael,False,5.9,16.0
21030,False,,0,"[{'id': 99, 'name': 'Documentary'}]",,22911,tt1015246,en,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,War Made Easy reaches into the Orwellian memory hole to expose a 50-year pattern of government deception and media spin that has dragged the United States into one war after another from Vietnam to Iraq. revealing in stunning detail how the American news media have uncritically disseminated the pro-war messages of successive presidential administrations.,0.30516,/pGy3fp6s5dWpxycQHtUbwWGcQ4k.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-23,0.0,72.0,[],Released,,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,False,6.6,8.0
35266,False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.hbo.com/documentaries/bolshoi-babylon,341045,tt3505682,en,Bolshoi Babylon,A behind-the-scenes look at Moscow's prestigious Bolshoi Theatre as it's rocked by an acid-attack scandal in 2013.,1.39876,/7JlwuJtUbbTxWtAjaXVuHoQeze8.jpg,[],[],2015-01-01,0.0,86.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Scandal. Intrigue. Sacrifice. Spectacle.,Bolshoi Babylon,False,3.7,12.0
2759,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,1049,tt0108185,en,Sommersby,"Set in the south of the United States just after the Civil War, Laurel Sommersby is just managing to work the farm without her husband Jack, believed killed in the Civil War. By all accounts, Jack Sommersby was not a pleasant man, thus when he returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart...",4.359884,/tTknufUur6nxMHEAR3iZ71kJXHt.jpg,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-02-05,140081992.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She knew his face. His touch. His voice. She knew everything about him... But the truth.,Sommersby,False,6.0,82.0
43522,False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,81391,tt1260932,ja,252 生存者あり,"Aka: 252: Signal of Life
 At some point in the distant future, a massive, catastrophic earthquake strikes Tokyo, causing the temperature of the Pacific Ocean to rise meteorically and the largest typhoon in recorded Japanese history to sweep toward the city and inundate it with water. The Tokyo Fire Department and its team of crack rescuers swing into action, and shortly after they do, a distress call arises from an underground subway station - with repeated indications of the rescue code, 252 252, and the exclamation ""We Have Survivors."" It soon becomes apparent that the local rescue squad must attempt to save the survivors, doing so at the expense of their own lives and safety. Written by Nathan Southern",0.669505,/g8shPdMpyTgEUTymY2lYiBKzdv4.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-12-06,0.0,128.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,252: Signal of Life,False,3.7,3.0
31090,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,3026,tt0053348,fr,Le Testament du Docteur Cordelier,"Dr. Cordelier, living in a suburb of Paris, withdraws from society to pursue research into the functioning of the human brain. His lifelong friend, Maître Joly, becomes concerned when Cordelier draws up a will that bequeaths his entire estate to a stranger, Monsieur Opale; he cannot understand why Cordelier defends him, considering Opale attacks women and children. After a colleague is killed, Joly confronts Cordelier and discovers the truth behind his friend's behavior.",0.573507,/njaKFyvAwq3iQllOF0alMIOMoLe.jpg,"[{'name': 'Compagnie Jean Renoir', 'id': 1292}, {'name': 'ORTF', 'id': 1293}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1959-01-01,0.0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Testament of Dr. Cordelier,False,5.9,7.0
32053,False,,0,"[{'id': 18, 'name': 'Drama'}]",,272875,tt3896016,zh,后会无期,A road movie that follows three young men yearning after their ideals.,2.137091,/1kvlhHgOo3TsR2oXo8GUd1MwjmF.jpg,"[{'name': 'Bona International Film Group', 'id': 8250}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2014-07-24,0.0,100.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The Continent,False,6.6,19.0
31580,False,,0,[],,262785,tt3107708,it,I corpi estranei,,0.125804,/xCiNDl6QHAPrPVxzkhIelvfKcRG.jpg,[],[],2013-11-12,0.0,,[],Released,,I corpi estranei,False,5.8,2.0
31306,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,5744,tt0058088,en,Fanny Hill,"Cult filmmaker Russ Meyer takes on directorial duties in Zugsmith s adaptation of the notorious erotic classic Fanny Hill. Set in pre-Victorian London, young Fanny finds herself taken in by a madame at one of the city s most elite brothels. A strange mix of Zugsmith s surreal slapstick and Meyer s trademark buxom beauties and thoughtful satire, Fanny Hill is an over-the-top saga of low-rent thrills in high-brow settings.",0.356967,/rOI4R5wgp1tr5JwOMM8U1orzoNY.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1964-09-25,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Fanny Hill,False,5.0,2.0
11672,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10752, 'name': 'War'}]",,49709,tt0218379,he,Kipor,"The film takes place in 1973 during the Yom Kippur War in which Egypt and Syria launched attacks in Sinai and the Golan Heights. The story is told from the perspective of Israeli soldiers. We are led by Weinraub and his friend Ruso on a day that begins with quiet city streets, but ends with death, destruction and devastation of both body and mind. Various scenes are awash in the surreal, as Weinraub's head hangs out over a rescue helicopter's open door, watching with tranquil desperation as the earth passes beneath, the overpowering whir of the blades creating a hypnotic state. It is not a traditional blood, guts and glory film. There are no men in battle, only the rescue crew trying to pick up the broken pieces.",1.010085,/9ZPWK36HBZderW4jzBcRmoAXce9.jpg,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'R&C Produzioni', 'id': 19385}, {'name': 'MP Productions', 'id': 21321}, {'name': 'Agav Hafakot', 'id': 39718}, {'name': 'Tele Plus', 'id': 78964}, {'name': 'Telad', 'id': 78965}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2000-09-07,0.0,117.0,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,,Kippur,False,4.0,5.0
43880,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,34167,tt0401593,en,Looking for Kitty,"A high school baseball coach and a down-on-his-luck private investigator form a bond as they scour New York City for the coach's wife, who's run away with a second-rate rock star",0.493451,/ebeVVeY12M0eOkedb5JTdzFD909.jpg,[],[],2004-05-06,0.0,95.0,[],Released,,Looking for Kitty,False,4.9,5.0
43585,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,69072,tt0249934,en,Sam Kinison: Family Entertainment Hour,"Get ready to scream with laughter! Sam Kinison's primal scream will echo down through the comedy hall of fame summing up so much of modernity's horror and stupidity. This concert was taped at the Wiltern Theatre where Sam was joined with the Randy Hansen Band and a salacious slew of sinuous sirens, including his wife Malika. Join Sam Kinison and guests for a concert guaranteed to make you laugh 'til you cry for more - there's something for every member of the family - Sam Kinison style!",1e-06,/IYYb8TcuUatjvSTXRwiNONlUlA.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-01-01,0.0,49.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sam Kinison: Family Entertainment Hour,False,2.0,1.0
38509,False,"{'id': 397444, 'name': 'Kindergarten Cop Collection', 'poster_path': '/q5Pk0utXHTqOgvRtlRxu8AMqGLC.jpg', 'backdrop_path': '/qdKZwhWbIjlKbBOWsHL1cCcGSa2.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",https://www.uphe.com/movies/kindergarten-cop-2,383121,tt4763168,en,Kindergarten Cop 2,"Assigned to recover sensitive stolen data, a gruff FBI agent goes undercover as a kindergarten teacher, but the school's liberal, politically correct environment is more than he bargained for.",13.927597,/1bnUlEiZcnJvr9znpl8HbruErIb.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal 1440 Entertainment', 'id': 17009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-05-17,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Kindergarten Cop 2,False,4.6,63.0
27327,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,84727,tt0158369,en,Woman Wanted,A new woman comes between a widower and his adult son.,0.607257,/bQs79h9WoFiZrJsJaHae4lUJWfS.jpg,"[{'name': 'Woman Wanted Productions Ltd.', 'id': 34202}, {'name': 'Phoenician Entertainment', 'id': 34204}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-14,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Woman Wanted,False,7.0,1.0
